idcode,age,collgrad,occupation,white,elnwage1,elnwage2,elnwage3,elnwage4,elnwage5,elnwage6,elnwage7,elnwage8
4547,39,0,6,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
4548,35,0,3,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
4549,41,0,7,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
4550,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4551,45,1,8,1,2.270298,2.451107,1.939178,1.647877,2.414189,1.253871,1.600919,2.279164
4553,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4555,34,1,1,1,2.377672,2.607339,1.960882,2.129809,2.497412,1.365628,1.77826,2.040533
4556,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
4562,43,0,7,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
4564,39,0,7,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4567,40,0,5,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4569,42,0,3,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
4571,38,1,8,0,2.3566,2.489814,2.02713,1.736858,2.239436,1.200215,1.438201,2.168253
4573,41,0,7,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
4574,37,0,6,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
4577,39,0,6,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4578,41,1,8,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
4580,38,0,7,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
4583,44,0,6,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4586,38,1,2,0,2.423806,2.530099,2.013136,1.921547,2.227267,1.336223,1.621331,2.209648
4589,34,0,6,0,2.032439,2.100794,1.803341,1.771845,2.083879,1.44144,1.217414,1.453807
4590,41,0,2,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
4591,40,0,1,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4592,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4597,38,0,3,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
4599,44,0,7,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4600,41,0,2,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
4601,42,1,2,1,2.423427,2.516619,1.979745,1.939186,2.192659,1.458608,1.81968,2.201488
4602,36,1,8,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
4603,41,0,7,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
4604,38,1,7,0,2.3566,2.489814,2.02713,1.736858,2.239436,1.200215,1.438201,2.168253
4606,35,0,3,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
4607,41,0,7,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
4611,36,0,3,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4613,39,0,7,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4614,40,0,6,0,2.10424,2.029556,1.8399,1.641654,1.737626,1.548847,1.267084,1.553174
4620,40,0,6,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
4621,38,0,6,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
4625,40,0,3,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
4628,42,0,6,0,2.145401,2.050359,1.80821,1.765911,1.766958,1.670428,1.441964,1.656156
4629,35,1,8,0,2.311329,2.526232,2.003247,1.798759,2.441984,1.137093,1.408715,2.123908
4632,42,0,1,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
4634,35,0,1,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
4639,39,1,8,0,2.426402,2.519026,2.013626,1.896654,2.19898,1.344706,1.624958,2.231546
4642,42,0,6,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
4647,42,0,6,0,2.145401,2.050359,1.80821,1.765911,1.766958,1.670428,1.441964,1.656156
4651,37,0,3,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
4652,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4653,36,0,8,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4655,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4657,36,0,7,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4658,39,0,6,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
4659,36,1,1,0,2.332666,2.51356,2.014944,1.780255,2.354853,1.164412,1.421644,2.135131
4663,35,0,7,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4664,40,0,7,0,2.10424,2.029556,1.8399,1.641654,1.737626,1.548847,1.267084,1.553174
4672,38,0,8,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
4674,36,1,2,0,2.399873,2.553845,2.00095,1.964944,2.342685,1.30042,1.604774,2.176526
4675,35,0,7,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4677,35,1,8,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
4678,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4680,38,0,7,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
4681,37,0,5,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
4682,35,0,8,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4683,42,0,2,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
4685,35,1,3,0,2.378535,2.566517,1.989253,1.983448,2.429815,1.273101,1.591844,2.165302
4686,36,0,6,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
4687,35,0,2,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4688,40,0,2,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4696,44,0,1,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
4699,37,1,2,0,2.414963,2.541706,2.00891,1.94431,2.275168,1.321461,1.614603,2.191308
4704,44,0,3,0,2.094366,2.033009,1.775571,1.69696,1.886917,1.630887,1.42131,1.731978
4705,39,1,8,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
4707,44,0,7,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
4711,38,1,8,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
4713,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4718,37,0,7,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
4721,44,1,1,1,2.305187,2.458983,1.961101,1.685546,2.324787,1.28306,1.615897,2.235916
4724,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4725,35,0,3,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4726,37,1,3,1,2.374479,2.529036,2.009965,1.889607,2.248188,1.311577,1.633919,2.032809
4728,39,0,7,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4729,43,0,7,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
4733,41,0,8,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
4734,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4736,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
4739,43,0,1,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
4742,40,0,1,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4746,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
4749,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
4750,40,1,8,1,2.382267,2.495816,2.011436,1.814929,2.163328,1.337027,1.6448,2.098505
4751,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
4757,38,0,4,1,2.199224,2.119072,1.815722,2.008245,1.723267,1.800291,1.648507,1.430109
4759,39,1,8,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
4762,39,1,8,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
4763,40,0,1,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4766,39,1,2,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
4767,36,1,8,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
4769,34,0,7,0,2.032439,2.100794,1.803341,1.771845,2.083879,1.44144,1.217414,1.453807
4771,35,0,7,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4772,39,1,1,0,2.426402,2.519026,2.013626,1.896654,2.19898,1.344706,1.624958,2.231546
4780,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
4784,44,0,7,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4785,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
4788,37,0,4,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
4790,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
4798,36,1,1,1,2.426595,2.581461,1.98801,2.09493,2.303535,1.426545,1.80722,2.059422
4799,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4801,36,0,2,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
4806,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4808,40,0,4,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4810,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4813,37,0,6,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
4814,44,0,1,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
4815,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4816,36,0,3,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
4817,37,1,7,1,2.441685,2.569322,1.995971,2.074297,2.236019,1.447585,1.817049,2.074204
4819,37,1,8,0,2.414963,2.541706,2.00891,1.94431,2.275168,1.321461,1.614603,2.191308
4823,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4824,42,0,3,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
4825,44,1,8,0,2.34567,2.471652,1.960046,1.740249,2.351767,1.292943,1.596581,2.394414
4835,37,0,6,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
4838,34,1,7,0,2.283744,2.539437,1.987816,1.815134,2.54873,1.103496,1.392684,2.116242
4841,43,0,3,0,2.055801,2.001132,1.807752,1.547811,1.829299,1.517789,1.250057,1.650894
4842,37,0,6,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
4845,35,0,3,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
4846,41,0,6,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
4847,39,0,6,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
4848,35,0,7,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4849,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4850,42,0,6,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
4852,35,0,1,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4854,42,0,5,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
4856,41,0,7,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
4857,43,0,3,0,2.055801,2.001132,1.807752,1.547811,1.829299,1.517789,1.250057,1.650894
4858,39,0,3,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
4861,35,0,7,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
4868,44,0,6,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
4870,38,0,6,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
4871,38,0,6,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
4872,35,0,6,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4874,41,0,7,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
4876,41,0,6,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
4880,35,0,6,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4882,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4884,42,0,3,1,2.172123,2.077975,1.79527,1.895897,1.727808,1.796552,1.64441,1.539053
4885,38,0,3,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
4890,35,1,7,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
4897,39,0,7,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
4898,35,0,2,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
4900,43,1,3,0,2.307106,2.439776,1.992227,1.5911,2.294149,1.179845,1.425328,2.313329
4903,42,0,6,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
4907,37,1,3,0,2.414963,2.541706,2.00891,1.94431,2.275168,1.321461,1.614603,2.191308
4909,36,0,7,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
4911,34,0,3,1,2.059161,2.12841,1.790402,1.901831,2.04473,1.567564,1.41986,1.336703
4912,42,0,6,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
4919,43,0,3,0,2.123007,2.041417,1.793758,1.7325,1.81713,1.653797,1.433187,1.692288
4920,37,1,2,1,2.374479,2.529036,2.009965,1.889607,2.248188,1.311577,1.633919,2.032809
4921,35,0,3,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
4925,40,0,3,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
4926,36,1,6,0,2.399873,2.553845,2.00095,1.964944,2.342685,1.30042,1.604774,2.176526
4928,35,1,8,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
4930,38,1,8,0,2.3566,2.489814,2.02713,1.736858,2.239436,1.200215,1.438201,2.168253
4932,36,0,7,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
4933,37,0,6,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
4935,40,0,3,0,2.10424,2.029556,1.8399,1.641654,1.737626,1.548847,1.267084,1.553174
4937,41,0,6,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
4942,42,1,4,0,2.396705,2.489003,1.992684,1.8092,2.231808,1.332484,1.617234,2.318592
4944,44,0,3,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
4946,40,0,5,0,2.10424,2.029556,1.8399,1.641654,1.737626,1.548847,1.267084,1.553174
4949,35,0,7,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
4952,36,1,1,0,2.399873,2.553845,2.00095,1.964944,2.342685,1.30042,1.604774,2.176526
4953,38,0,7,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
4954,43,0,4,0,2.123007,2.041417,1.793758,1.7325,1.81713,1.653797,1.433187,1.692288
4955,42,0,7,0,2.145401,2.050359,1.80821,1.765911,1.766958,1.670428,1.441964,1.656156
4957,36,0,3,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
4959,35,0,2,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
4961,41,0,4,1,2.188269,2.08745,1.805987,1.927178,1.697251,1.806905,1.650085,1.506479
4962,36,0,2,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
4963,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
4964,39,0,6,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4965,41,0,2,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
4966,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
4967,37,1,8,1,2.374479,2.529036,2.009965,1.889607,2.248188,1.311577,1.633919,2.032809
4968,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
4971,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4972,39,1,8,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
4977,36,0,2,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
4978,44,0,5,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
4983,38,0,6,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
4987,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
4989,39,0,2,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4990,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
4995,40,0,6,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
4996,35,0,6,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
4998,36,0,4,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
5001,39,0,7,1,2.20182,2.107998,1.816212,1.983352,1.69498,1.808774,1.652134,1.452007
5002,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
5003,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
5007,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
5008,41,0,1,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
5009,41,0,7,1,2.188269,2.08745,1.805987,1.927178,1.697251,1.806905,1.650085,1.506479
5010,43,0,2,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
5011,42,1,2,1,2.423427,2.516619,1.979745,1.939186,2.192659,1.458608,1.81968,2.201488
5013,41,0,1,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
5015,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
5017,39,0,3,1,2.20182,2.107998,1.816212,1.983352,1.69498,1.808774,1.652134,1.452007
5018,41,1,3,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
5019,36,1,2,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
5021,42,0,3,1,2.172123,2.077975,1.79527,1.895897,1.727808,1.796552,1.64441,1.539053
5024,40,0,8,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
5025,39,1,1,0,2.426402,2.519026,2.013626,1.896654,2.19898,1.344706,1.624958,2.231546
5028,37,1,8,0,2.347757,2.50142,2.022905,1.759621,2.287337,1.185453,1.431473,2.149913
5029,39,0,3,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
5033,37,0,2,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
5041,38,0,3,1,2.199224,2.119072,1.815722,2.008245,1.723267,1.800291,1.648507,1.430109
5042,42,1,3,1,2.356221,2.476334,1.993739,1.754497,2.204828,1.3226,1.63655,2.160094
5043,39,1,1,0,2.359196,2.47874,2.02762,1.711965,2.211149,1.208698,1.441828,2.190152
5044,37,0,1,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
5045,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
5046,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
5047,42,0,7,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
5054,40,0,7,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
5057,44,0,3,1,2.121089,2.060625,1.762632,1.826946,1.847767,1.757012,1.623756,1.614875
5059,38,1,8,1,2.450528,2.557715,2.000197,2.051533,2.188118,1.462347,1.823777,2.092544
5061,38,0,5,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
5063,39,1,8,1,2.453124,2.546642,2.000687,2.026641,2.159831,1.47083,1.827404,2.114443
5064,45,0,1,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
5065,36,0,7,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
5066,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
5068,40,1,3,1,2.382267,2.495816,2.011436,1.814929,2.163328,1.337027,1.6448,2.098505
5072,41,1,1,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
5074,38,1,8,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
5077,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
5078,36,1,1,1,2.426595,2.581461,1.98801,2.09493,2.303535,1.426545,1.80722,2.059422
5079,41,0,2,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
5080,35,0,6,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
5081,39,0,5,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
5084,42,1,8,1,2.356221,2.476334,1.993739,1.754497,2.204828,1.3226,1.63655,2.160094
5086,39,0,7,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
5088,44,0,6,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
5089,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
5090,36,0,7,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
5091,35,0,6,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
5095,38,0,6,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
5096,39,0,7,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
5098,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
5102,35,1,3,0,2.378535,2.566517,1.989253,1.983448,2.429815,1.273101,1.591844,2.165302
5103,44,0,7,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
5104,44,0,6,0,2.094366,2.033009,1.775571,1.69696,1.886917,1.630887,1.42131,1.731978
5106,36,0,7,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
5108,36,0,3,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
5109,38,0,6,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
5111,35,0,7,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
5112,43,1,7,1,2.333828,2.467392,1.979288,1.721086,2.255,1.305969,1.627774,2.196226
5113,40,1,8,1,2.382267,2.495816,2.011436,1.814929,2.163328,1.337027,1.6448,2.098505
5114,37,0,3,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
5115,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
5117,35,0,1,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
